,Unnamed: 0,Unnamed: 0.1,comment,updated_at,like_count,sentiment
182,182,182.0,خويا تستينا سرعة أنترنات فيها بسك عدنا مشكل مع سرعة تدفق ضعيييييف جدا,2022-03-08T21:17:17Z,0.0,0.0
183,183,183.0,تحيا الجيزي 200 كل الشبكات,2022-03-07T20:25:52Z,1.0,2.0
184,184,184.0,بارك الله فيك شوفلنا على la pucتع التجار والحرفين والمؤسسات,2022-03-09T18:20:19Z,0.0,0.0
185,185,185.0,يوكان جات كونيكسيو مليحة تحيا جيزي فيها هدرة غير محدودة,2022-03-07T20:02:19Z,2.0,2.0
186,186,186.0,حجا نسيتها كي تاكتيفي هاد العرض متقدرش تلغيه هادي قولها فيديو الجاي,2022-03-14T20:11:46Z,0.0,0.0
187,187,187.0,خويا وما فيهاش  السرعة المخفضة ؟؟,2022-03-10T10:17:52Z,0.0,0.0
188,188,188.0,موبيليس كي تبقا غير هيا فوق الأرض منديرهاش,2022-03-10T15:43:43Z,0.0,1.0
189,189,189.0,واش لمليحة للمودام,2022-03-15T08:15:35Z,0.0,0.0
190,190,190.0,إذا كان الفايسبوك المجاني يستهلك من الميغات فهو عرض فاشل,2022-03-11T20:07:05Z,0.0,1.0
191,191,191.0,المشكل هل الفايسبوك مجاني صح ولا ينقصولك من رصيد الانترنت,2022-03-07T23:18:55Z,0.0,0.0
192,192,192.0,ربي يحفضك,2022-03-12T20:11:01Z,0.0,0.0
193,193,193.0,هاد العروض دائمة ؟,2022-03-07T22:12:31Z,0.0,0.0
194,194,194.0,كاش واحد يعرف كيفاش تفليكسي باستعمال بطاقة فيزا كارد ؟,2022-03-13T02:14:23Z,0.0,0.0
195,195,195.0,La connection mobilis 4G est la meme que l&#39;ancienne 1515 khorti latrebeh&#39;hom,2022-03-08T18:37:43Z,0.0,1.0
196,196,196.0,مكانش العرض في •600#,2022-03-12T11:26:54Z,0.0,0.0
197,197,197.0,Malheureusement couverture 4g Mobilis nulle,2022-03-12T22:36:30Z,0.0,1.0
198,198,198.0,يا جماعة أنا جربتها الشريحة مليحة . بصح كاين حاجة . كي تولي 3G توللي ثقيلة . و كاينة حاجة بخصوص ليلعبوا الببجي و الفري فاير . لبينغ يكون مليح كي تكون 4G بصح كي تكون 3G تولي عيانة خلاص,2022-03-15T10:33:37Z,0.0,1.0
199,199,199.0,يدخل في سما مايقدرش يوالي  plan top awele tous  pix اولا رناي غالط,2022-03-15T15:25:27Z,0.0,0.0
200,200,200.0,كونيكسيو ثقيلا في موبيليس,2022-03-11T17:16:07Z,1.0,1.0
201,201,201.0,موبيليس والكل يتألم,2022-03-15T22:20:56Z,0.0,1.0
202,202,202.0,للأسف جميع العروض الجديدة دون المستوى,2022-03-07T21:19:41Z,0.0,1.0
203,203,203.0,واش من فيدا  في كامل هذو العروض والريزو موبيليس   ضعيف جدا  جدا,2022-03-07T20:01:26Z,1.0,1.0
204,204,204.0,وزعمة صح تلحق 70 جيڨا 😂😂,2022-03-08T00:16:24Z,0.0,0.0
205,205,205.0,حياك الله,2022-03-07T18:56:15Z,0.0,0.0
206,206,206.0,سلام خوتي لعزاز انا من  🇩🇿الجزائر راني نخدم في فديوهات والله غير حاجة نظيفة وملقيتش الدعم عانوني ربي يافرحكم دنيا واخر✌,2022-03-14T23:48:54Z,1.0,0.0
207,207,207.0,نقدر نروحلو من top 4G و نرجع عادي ؟,2022-03-07T23:03:10Z,0.0,0.0
208,208,208.0,خاوتي كيفاش نحول من pix 4g ل سما,2022-03-16T13:50:07Z,0.0,0.0
209,209,209.0,حتى عرض ما يصلح  فيهم لازم تكون هدرة وانترنيت كل فلمعقول,2022-03-09T10:22:05Z,0.0,1.0
210,210,210.0,اصمط عروض قولي كيفاه راح يحطمو العروض الاخرى الشعب يريد انترناة وهدرة في نفس الوقت,2022-03-08T09:17:01Z,0.0,1.0
211,211,211.0,هل هو لجميع شرائح,2022-03-07T19:22:58Z,1.0,0.0
212,212,212.0,غيرتها فقدت اشتراكي في بيكس مع اني جددت العرض قبل ايام. كان لازم توضح يا الاخ قبل النشر,2022-03-08T00:46:56Z,2.0,0.0
213,213,213.0,"mix  normalement , 2500 da appelles + 25gb internet , ca sera mieux avec 1500 da",2022-03-09T16:54:21Z,0.0,0.0
214,214,214.0,تحيا بلادى و تحيا سلعت بلادى موبيليس ، موبيليس احسن مما كنت اتوقع,2022-03-11T16:51:09Z,0.0,2.0
215,215,215.0,نروح لعرض net وندير تع 90 جيجا,2022-03-08T23:20:22Z,0.0,0.0
216,216,216.0,غير ما يسرقوش لجيڨا بزاف نأكتيفي1000تروح في سمانة و500مانحكيش,2022-03-09T13:24:42Z,0.0,1.0
217,217,217.0,تحيا توب 4جي,2022-03-07T20:14:22Z,1.0,2.0
218,218,218.0,كيف الغي عروض سما وترجعلي موبليس فقط,2022-03-15T22:47:55Z,1.0,0.0
219,219,219.0,مهمناش العرد  الصرقة تع الدراهم ركوم تصرقو بزاف موبيليس كانت مليحة كي ولت تدي الدراهم راحت,2022-03-10T11:49:13Z,1.0,1.0
220,220,220.0,وكي تخلص مثلا ميتين الف ويعطوك 50 جيقا ونهاية الشهر تلقى روحك مكمل غير 2 جيقا لاخاطر التدفق بالتقطير كفاش الحل !! فديو ماتكملوش في شهر ههههه .,2022-03-09T23:26:37Z,0.0,1.0
221,221,221.0,سبحان الله مغير الاحوال,2022-03-10T17:45:55Z,0.0,0.0
222,222,222.0,بارك الله فيك مي عروض زوبيا كي الشركة الي دارتها<br>دين الله الناس راهم جيل خامس انترنت مجاني وحنا مزال2000  تعطينى 60 ولى90<br>ويقلك عرض هايل تبا لكم ولشركتكم<br>وانتا باراك الله فيك على الفيديو مي نروح للفيكس خير,2022-03-14T17:16:31Z,0.0,1.0
223,223,223.0,هكذا زيد تثقال مليح الكونيكسيو كثرو العروض والجوده زيرو.,2022-03-07T22:30:11Z,1.0,1.0
224,224,224.0,ولي عندو موبليس قديمة يقدر يحولها  ول لازم تشري بيس جديدة,2022-03-07T19:30:13Z,1.0,0.0
225,225,225.0,ياك ماشي غير تاكتيفي ليدوني ينحولك 1 جيغا,2022-03-07T23:24:46Z,0.0,0.0
226,226,226.0,واش رايكم في عرض 500da انترنت,2022-03-09T11:09:26Z,0.0,0.0
227,227,227.0,200 دج روح أكتيفيها في اوريدو يعطوك 60 جيڨا و 400 الف هدرة وتدفق مانحكوش عليه . اوريدو معروفة بالكونيكسيو تاعها <br>احي على موبيليس وينما تجي تكحلها تعميها,2022-03-08T09:51:59Z,1.0,1.0
228,228,228.0,عرض بيكس احسن منو بالف مرة,2022-03-11T18:18:53Z,0.0,2.0
229,229,229.0,عرض داءم ولي تسما,2022-03-07T21:06:47Z,1.0,2.0
230,230,230.0,وين نلقاه العروض,2022-03-14T18:51:51Z,0.0,0.0
231,231,231.0,تقدر ترجع لعروض بيكس ادا خدمت بسما ؟؟,2022-03-07T18:56:28Z,2.0,0.0
232,232,232.0,اوريدو سويتش <br>تخلص 150 هدرة اوريدو مجاني  و 50 جيڨا  وكيتزايدلك جيڨات يزيدوهملك لشهر لجاي مثلا كيما انا زايدتلي 26 جيڨا  كيفليكسيت ولاتلي 76  <br>مشكل نهار شحن فيكسي انا 14 تبقا 14 عام باه تخلاص العقد معاهم وتقدر تقلعها 😑🙄,2022-03-10T06:31:27Z,1.0,2.0
233,233,233.0,والسرعة بعد نفاذ الجيقا نتاع انترنت 1000,2022-03-07T19:14:01Z,0.0,0.0
234,234,234.0,ليس عرضا جيدا اصلا الانترنات ضعيفة في جميع الولايات,2022-03-14T05:19:02Z,0.0,1.0
235,235,235.0,100 الف 2 جيغا والله سريقة مع سبق الترصد و الأسرار,2022-03-12T20:07:36Z,0.0,1.0
236,236,236.0,والوين ماكس لي راهي من العصر الحجري ما خلاونا نبدلو ما حسنوه,2022-03-07T19:24:18Z,2.0,1.0
237,237,237.0,ريزو مبيليز ندخل لدار ونخليه برا ميبغيش يدخل معاية نجمة تخدم في نهار وترقد بكري في ليل 6 مساء تنتهي لخدمة خدمات زبالة مثل مليهم في سرقة وتدفق لنسبة سرقة هم رقم 1في لعالم,2022-03-08T20:57:37Z,0.0,1.0
238,238,238.0,مازال عرض ضعيف  جيزي،احسن في جودة الانترنات والسعة ايضا,2022-03-07T22:27:01Z,0.0,2.0
239,239,239.0,عروض بيكس خير من لي راك تحكي عليهم 1000 ألف <br>المدة 30 يوووم <br>فيها مع موبليس بااطل <br>200 الف مع جميع شبكات <br>13 جيغا  + فيسبوك مجاني,2022-03-09T09:44:34Z,1.0,2.0
240,240,240.0,هاذي لازم بيس تشريها موبيليس ولا فلبيكس كاينا او كيفاش تكتيفيها اخي الكريم,2022-03-08T11:58:52Z,0.0,0.0
241,241,241.0,جربلنا سرعة الإنترنت,2022-03-08T20:39:04Z,0.0,0.0
242,242,242.0,بالتوفيق,2022-03-10T16:17:49Z,0.0,0.0
243,243,243.0,خويا ديرنا فيديو علي استراد السيارات وقتاش يدخلو,2022-03-08T08:59:29Z,0.0,0.0
244,244,244.0,كاش تحديث للتروكولار ؟,2022-03-07T19:32:51Z,0.0,0.0
245,245,245.0,شريتها و تحشاتلي حسبي الله ونعم الوكيل فيهم,2022-03-10T21:15:39Z,0.0,1.0
246,246,246.0,تحيا السويتش اوريدو,2022-03-08T02:27:31Z,0.0,2.0
247,247,247.0,نجمة وملابس وجزي ف3 وريزو  بدون كهرباء بدون شبك,2022-03-08T06:40:49Z,0.0,1.0
248,248,248.0,هاد عرض دائم ولا شهورا ويڨلعوه,2022-03-07T19:29:44Z,0.0,0.0
249,249,249.0,switch khir 1500da <br>fiha kolesh,2022-03-11T21:43:53Z,0.0,2.0
250,250,250.0,خونا تيكنو درينا فيديو وديرلها تاست لبينغ وسرعة تتدفق,2022-03-08T12:26:44Z,0.0,0.0
251,251,251.0,ياخو كيفاش ترجع لعرض مبتسم ولي يعرف يقلي,2022-03-09T06:25:03Z,0.0,0.0
252,252,252.0,مكاش عروض في جيزي,2022-03-09T01:50:27Z,0.0,1.0
253,253,253.0,الحمد لله,2022-03-07T19:15:54Z,0.0,0.0
254,254,254.0,ولي عندو win controlنتاع 1300,2022-03-07T19:18:05Z,1.0,0.0
255,255,255.0,كيفاش  نتحصل على شريحة Top 4G,2022-03-11T15:16:14Z,0.0,0.0
256,256,256.0,وكتاه ينحوه هدا العرض sama,2022-03-08T17:37:26Z,0.0,0.0
257,257,257.0,الفايسبوك ليس مجانا,2022-03-09T03:06:35Z,1.0,1.0
258,258,258.0,عرض فاشل و شبكة فاشلة كباقي الشبكات الجزائرية و هذا مجرد تسويق لا غير,2022-03-14T14:44:36Z,0.0,1.0
259,259,259.0,لا تسي لا والو واش من فايدة 1000 جيقا و الشبكة كارثة يسعفوني غير بحبسوها,2022-03-08T14:43:36Z,0.0,1.0
260,260,260.0,سما مافيهاش 😂,2022-03-09T12:22:59Z,0.0,1.0
261,261,261.0,كونيكسيو تع موبيليس مليحة في حومتي دوكا تولي عيانة على جال ظغط,2022-03-08T07:25:03Z,0.0,1.0
262,262,262.0,إدا يطلق هدو العروض وسرعة انترنت  512 يبخرو بيها,2022-03-07T20:35:09Z,0.0,1.0
263,263,263.0,مليحة بزاف,2022-03-07T21:58:12Z,0.0,2.0
264,264,264.0,🌹🌹🌹🌹🌹🌹,2022-03-07T19:23:07Z,0.0,0.0
265,265,265.0,انا ما زل ماخرجش ليا ليوم,2022-03-09T09:24:36Z,0.0,0.0
266,266,266.0,وهاذ عرض يقعد  حتى المامات ولا يروح كي يكمل رمضان,2022-03-13T00:45:31Z,0.0,0.0
267,267,267.0,المشكلة غير بعتولي ميساج من موبيليس على عرض ،(سما) حولتها .كنت مأكتبفيا pix وحولتها إلى  سما .امعد قطعولي انترنت ونحاولي الكريدي ومعدنيش 4ايام ملي اكتفيت تاع شهر كما كنت ماولفا ف pix🤦🙇,2022-03-14T00:00:58Z,0.0,1.0
268,268,268.0,احسنت,2022-03-09T22:54:45Z,0.0,0.0
269,269,269.0,في انترنت مليحة انا هدرة معندي ماندير بيها اصلا,2022-03-07T21:52:00Z,0.0,2.0
270,270,270.0,انا الغيت اشتراك موبليس  هبلوني وكي ومشيت نشكي قالي جيب عشرة تاع الناس يرحم والديكم هذا هدرة تم تم هرستها القضية راه في ريزو,2022-03-07T22:29:17Z,0.0,1.0
271,271,271.0,موبيليس لي عندي خير منها <br>650د.ج 15 جيجا <br>1000د.ج 30جيجا<br>1500د.ج50جيجا <br>وين تبان مع تاعي,2022-03-08T02:53:47Z,0.0,2.0
272,272,272.0,هل يمكن الرجوع إلى عرض بيكس القديم إذا فعلت هدا العرض الجديد سما,2022-03-08T05:45:16Z,0.0,0.0
273,273,273.0,سراقين يعطيك بزاف الجيڤا بصح يخلاصو تم تم,2022-03-07T20:44:39Z,1.0,1.0
274,274,274.0,تسما مافيهاش 🙄😒,2022-03-07T21:37:40Z,0.0,1.0
275,275,275.0,انا واحد من الناس منهدرش بزاف في التلفون احسن شي نقتني الانترنت بيسك نتفرج افلام ولا نلعب فري فاير خخخخ,2022-03-08T09:28:41Z,1.0,0.0
276,276,276.0,Dart sama mix w 7aba nglb pixx kifch ndirrr,2022-03-09T09:37:12Z,0.0,0.0
277,277,277.0,موبيليس و كل يعاني.,2022-03-08T07:45:35Z,0.0,1.0
278,278,278.0,Sahbi b djezzy malgré reseau fiha na9ass Mais b 600 da ymadoulak 12Go d&#39;internet 1500 da hadra ou djezzy vers djezzy batal pendant 1 mois,2022-03-07T21:42:32Z,2.0,2.0
279,279,279.0,رانا نستنو في عمي ايلون ماسك يطلقلنا انترنات مجانية بالاقمار الصناعية راه طول كاش خبر عليه ول 😩😩😩,2022-03-08T00:18:11Z,0.0,0.0
280,280,280.0,يودي راني درتو غلطة راهم طلقوه,2022-03-07T22:11:45Z,0.0,0.0
281,281,281.0,جيزي 1350دج عندك 60جيڨا 7000دج,2022-03-12T22:51:43Z,0.0,0.0
282,282,282.0,ب نسبة ليا احسن عرض هي Ooredoo la gold قديمة تحمل تطبيق my Ooredoo و تخلص بل بطاقة ذهبية 1000 دج يعطوك 30 جيقا انترنت و يوتيب باطل مع علم متوفرة فقط في la gold  قديمة هاذي بزاف مكاش لي راه متحلبلها,2022-03-07T22:28:56Z,3.0,2.0
283,283,283.0,نصيحة منعدي مكله دير sama,2022-03-15T19:52:13Z,0.0,1.0
284,284,284.0,عروض امتياز احسن,2022-03-07T22:04:51Z,0.0,2.0
285,285,285.0,Mankdebch alik fih haja whda ta3 50 da mix Hada wch banli mli7 djezzy sahbi 2000 andk 60 go 7000 da vert tout en plus djz batl Hada wch kyn mli7 li rah ydor dommage kayn prb ta3 réseau min dak f quelques places hfdk shbi pr l&#39;info slm,2022-03-07T19:07:19Z,3.0,1.0
286,286,286.0,متى تطلق العروض ؟؟؟؟؟؟؟؟؟؟؟؟,2022-03-11T21:20:49Z,0.0,0.0
287,287,287.0,انا نحوس علي انثرنث وحدو مافيش لا مكملة لا ولوا  كين,2022-03-09T01:53:24Z,0.0,0.0
288,288,288.0,خويا عبد الجليل و اوريدو كاش جديد,2022-03-08T13:45:22Z,0.0,0.0
289,289,289.0,راني غي درت  بيكس كي نحول ساما نعاود ناكاتيفي,2022-03-08T19:59:00Z,0.0,0.0
290,290,290.0,المهم داروا جاست,2022-03-07T22:29:18Z,0.0,2.0
291,291,291.0,رابط تاعها,2022-03-11T12:19:37Z,0.0,0.0
292,292,292.0,سرعة الانترنت 00 عروض سيئة للغاية,2022-03-11T19:28:46Z,0.0,1.0
293,293,293.0,ياودي خساؤة الدراهم الانترنت في الجزاير من 9 تع ليل تولي حالية upload 0 و download 0.1 هههههه 4g fix ربي وكيلهم 200جيغا و ماتكونكتيش لازم تسهر من 2 تع ليل,2022-03-09T06:31:18Z,0.0,1.0
294,294,294.0,موبيليس اضعف شبكة في جزائر,2022-03-12T00:17:30Z,0.0,1.0
295,295,295.0,يا درا سرعة النت فيها مليحة ول,2022-03-12T18:16:57Z,0.0,0.0
296,296,296.0,صراحة عرض تافه,2022-03-07T19:04:19Z,1.0,1.0
297,297,297.0,لاوين كنترول من العصر العباسي مازادو والو,2022-03-07T21:59:28Z,1.0,1.0
298,298,298.0,موبليس فلكسي ( شهر)  تكنيكتي (شعر)🤮🤮🤮🤮🤮,2022-03-13T15:50:51Z,0.0,1.0
299,299,299.0,فيسبوك  مايكلش معا الاول ولا ياكل,2022-03-08T19:43:59Z,0.0,1.0
300,300,300.0,يا خويا غلطت باه نكتيفي pixx اكتيفيت semaكيفاش نرجعو,2022-03-08T19:05:09Z,0.0,0.0
301,301,301.0,كي ندير نأكتيف ٥,2022-03-08T21:37:07Z,0.0,0.0
302,302,302.0,احبك في الله,2022-03-07T19:13:38Z,0.0,0.0
303,303,303.0,الور.   الور الوووور.   الوووور.  فيديو نتاع دقيقة دير فيه شهر. الووور,2022-03-10T10:50:22Z,0.0,0.0
304,304,304.0,Asmet bndm fi dniya 😂,2022-03-07T22:02:05Z,0.0,0.0
305,305,305.0,لاوين تمشي فيها,2022-03-11T15:17:40Z,0.0,0.0
306,306,306.0,سويتش خير مها هههههه,2022-03-08T01:55:19Z,0.0,1.0
307,307,307.0,بلاد الشعر سراقين الكوناكسيو والريزو الزين ويقولك عرض هائل تبهديل,2022-03-13T18:51:10Z,0.0,1.0
308,308,308.0,Vive Djezzy 600da,2022-03-07T20:06:26Z,2.0,2.0
309,309,309.0,يعطيوك مليار جيقا والكونيكسيون مقودة,2022-03-11T19:15:32Z,0.0,1.0
310,310,310.0,موبيليس 😂😂😂😂😂😂😂😂 قسما بالله الكونكسيو متفتح ميمبا فيديو يوتيوب في تبسة حي جبل الجرف من الطرواجي و ارواح جاي,2022-03-07T20:16:52Z,0.0,1.0
