"ID","comment","updated_at","like_count","sentiment"
"910","واش بيها الكونيكسيو تمشي غير الفيس بوك و مازال عندي 12 جيغا…","2022-03-10T23:09:00Z","0","1"
"911","مالها كونيكسيو اليوم من 6 لدوك متقدرش حتى تدخل للفيسبوك","2022-03-10T23:09:00Z","0","1"
"912","قولونا كونكسيو علاه راهي حابسا نتمنا تردو علينا","2022-03-10T23:18:00Z","0","1"
"913","واش بيها انترنات ليوم مرنييش نقدر ندخل وثقيلة","2022-03-10T22:55:00Z","0","1"
"914","عندي مشكل مع انترنت محبتش تدخل للألعاب online وتحميل و مشاهده الفيديوهات","2022-03-10T23:11:00Z","0","1"
"915","الله يهديكم رجعو لكونكسيو مالكم","2022-03-10T22:28:00Z","0","1"
"916","ملها كونيكسيو مساع مكانش","2022-03-10T23:45:00Z","0","1"
"917","عرض سما خردة بالكم منها سرقة بام عينها","2022-03-14T21:45:00Z","0","1"
"918","wach bihaaa cnx 😕😕","2022-03-10T23:41:00Z","0","1"
"919","فليكسيت 100da عندها سمانة راحتلي لنترنات اليوم ثقيلة بزااف عيش يا طالب.ة. العلم قليل","2022-03-10T19:23:00Z","0","1"
"920","بكل مصداقية حاليا كونكسيو جيدة","2022-03-10T21:42:00Z","0","2"
"921"," كمية الجيغاات قليلة... مثلا عرض 1000 دج ب 17 او 18 جيغااا","2022-03-10T21:50:00Z","0","1"
"922"," كونكسيون  حاجة مليحة  و تساعدنا.","2022-03-10T16:42:00Z","1","2"
"923","كان عندي شريحة pix فيها 7 جيغا و 100 ألف كريدي وحدها راحت و جات ساما hadi الإنترنت و le unité 😑 رجعونا يمات الدراهم راكم كبار و الله","2022-03-10T18:39:00Z","0","1"
"924","الحمد لله اول مرة تديرو عرض مليح كانت حاكمتني قنطة من جيهتكم","2022-03-10T17:32:00Z","0","2"
"925","ريقلولنا غي لكونيكسيو رآها قاع مكانش","2022-03-10T22:19:00Z","0","1"
"926","الحاجة الخايبة فيه تدفق الانترنات ضعيف زيدو في حجم الانترنات 💯","2022-03-10T18:01:00Z","0","1"
"927","المناطق الحدودية لا توجد تغطية ما المشكل ؟!","2022-03-10T19:09:00Z","0","1"
"928","جيد","2022-03-10T16:24:00Z","0","2"
"929","قاتلكم أما مخصوصين دراهم تاعي ديتوهملي و الله ماعندها تمدولها ديتوهملها","2022-03-11T12:59:00Z","0","1"
"930","اكتيفيت 500دج عرض جاني بصح المكلمات مكانش","2022-03-18T16:43:00Z","0","1"
"931","Wch biha m7btch tmchi connexion","2022-03-10T21:00:00Z","1","1"
"932","A ce que rah kayen problème f réseau t3kom ? M bghatch tkhdmli cnx","2022-03-10T21:34:00Z","0","1"
"933","انترنت ضعيفة جدا عرض بيكس احسن خصوصا في الليل","2022-03-11T20:45:00Z","0","1"
"934","علاه كنكسيو تقيلا خفوها","2022-03-11T14:00:00Z","0","1"
"935","مكاش كونكسيو ضعيفة تذبح ننصحكم ماتشروهاش","2022-03-12T14:18:00Z","0","1"
"936","Yew mknch connexion allah yehdikom aa mobilis badrahamna wmaknch","2022-03-10T23:59:00Z","0","1"
"937","مع سما يسما فيها قرب يالزوالي","2022-03-10T18:22:00Z","0","2"
"938","4G m barah makanch mayahdikomch rabi ? W service clients 3lah diroh ki matrfdoch 3laaa les clients ?","2022-03-10T18:54:00Z","2","1"
"939","يا موبيليس والله غير ريزو راه ماش سطابل","2022-03-11T01:02:00Z","0","1"
"940","ياااااااو كرهنا تدفق انترانت ضعيف منذ يومين","2022-03-10T21:59:00Z","0","1"
"941","تحيا top 4G ","2022-03-10T20:30:00Z","0","2"
"942","حاجة كبيرة الليلة منرقدش من لفرحة من جديد نتاعكم","2022-03-10T16:25:00Z","0","2"
"943","مع موبيليس كون تمدو 120 جيجا على 6 اشهر متتكونسوماش ياربي 20 جيجا منها و السبب انو مكانش الكونكسيون اصلا","2022-03-11T11:11:00Z","0","1"
"944","يهديكم ربي رجعولي 8 جيغا توعو سرقة هكا ول كي نتوم كي عرضكم","2022-03-12T16:11:00Z","0","1"
"945","13جيقا راحتلي في 5ايام دخلوها في روسكم برك","2022-03-10T21:55:00Z","0","1"
"946","ههههه 1000دج فيها 2جيغا المتعاملين الآخرين 1000دج مقابل 15جيغا","2022-03-11T08:14:00Z","0","1"
"947","عرض سما خردة بالكم منها سرقة بام عينها","2022-03-14T21:45:00Z","0","1"
"948","تغطية شبكة هاتف ضعيف في منطقة ساعة وانت الووو الووو الووو......؟","2022-03-10T19:52:00Z","0","1"
"949","هذي عروض باهية","2022-03-10T16:50:00Z","0","2"
"950","عروض مخيبة من أكبر متعامل في الجزائر لا ترقى إلى تطلعات الزبون ولا تلبي احتياجاته من الأنترنت خاصة.","2022-03-10T19:48:00Z","0","1"
"951","En Conte Baucoup Sur Vous Merçi Mobilis .","2022-03-10T19:41:00Z","1","2"
"952","Meilleure offre sur le marché téléphonique en Algérie ❤️","2022-03-10T18:37:00Z","1","2"
"953","Bravo Mobilis","2022-03-10T18:38:00Z","1","2"
"954","علاه يخلاصو لميقا بالخف 30 جيقا خلاصو في عشر ايام .هاديرونا حل","2022-04-18T15:33:00Z","3","1"
"955","لماذا ﻻا يوجد فيسبوك مجانى في هذا العرض.","2022-04-18T15:36:00Z","0","1"
"956","عرض جيد","2022-04-18T15:13:00Z","1","2"
"957","مدة 15 يوم قليلة لهذا نطلب بجعل مدة الصلاحية 30 يوم","2022-04-18T15:40:00Z","1","1"
"958","بخصوص عرض سما الإحتيالي من موبيليس لازم نقدمو شكوى واحتجاج مكتوب لوكالة موبيليس","2022-04-18T18:15:00Z","1","1"
"959"," لازم نهجمو على صفحة موبيليس في تعليقات نطالب بإلغاء العرض او امكانية الرجوع للعرض القديم pixx …","2022-04-18T18:16:00Z","1","1"
"960","الشعب كامل راه يشكي من العروض وسوء الخدمة والسرقات ....نريد توضيح","2022-04-18T18:20:00Z","1","1"
"961","تدفق مكانش كي تولي 1000جڨا","2022-04-18T15:07:00Z","0","1"
"962","اكتفيت 100 ماكملتليش حتى 15يوم وزدت 50 في اقل من سمانة خلاصالي اني ندور غير في فيسبوك مسنجر وماتمشيليش","2022-04-18T15:16:00Z","5","1"
"963","فيها استهلاك للانترنت أكثر من اللازم","2022-04-18T16:05:00Z","0","1"
"964","سراقيين الغو هاذ عرض عرض فاشل","2022-04-18T18:17:00Z","0","1"
"965","سڨمو االريزو رانا نعانو في تيبازة وخاصة بلدية حطاطبة وسيدي راشد راه شبه منعدمة","2022-04-18T16:37:00Z","0","1"
"966","الفيسبوك عاد ياكل ليميڨا ؟😥","2022-04-18T15:53:00Z","0","1"
"967","الناس كلها تشتكي ومن سوء عرض سما وتقول انها تريد الرجوع الى عرض بيكس","2022-04-18T15:31:00Z","0","1"
"968","اين سياسة حرية المشترك يختار العرض الذي يريده كيف تفرضون عليه امر لم يعجبه !!","2022-04-18T15:40:00Z","0","1"
"969","والله عياتنا موبيليس بضعف شبكتهاتخيل المكان الذي اسكن فيه تغطية ضعيفة جدا الى حد انو نقلبها الى 3g لكن دون جدوى","2022-04-18T17:26:00Z","0","1"
"970","تكمل في 4 أيام","2022-04-18T15:10:00Z","0","1"
"971","مشاء الله ربي يحفضكم","2022-04-18T17:28:00Z","1","2"
"972","ثم ثم تخلاص","2022-04-18T16:09:00Z","0","1"
"973","حسنو شبكة نتعكم ومن بعد ساهل الف مرة رسلتكم ولا جديد يذكر","2022-04-18T15:29:00Z","0","1"
"974","كونكسيو 00000000","2022-04-18T15:12:00Z","0","1"
"975","10go nconsomihom f la journée 😂😂","2022-04-18T15:42:00Z","0","1"
"976","ريزو عيان موبليس","2022-04-18T16:01:00Z","0","1"
"977","الشبكة ضعيفة حسنوها امبعد نهدرو","2022-04-18T16:10:00Z","0","1"
"978","شبكة لا تصلح حتى للفيسبوك فما بالك فاليوتوب والمواقع الاخرى","2022-04-18T17:38:00Z","0","1"
"979","السلام عليكم، عندي مشكل سرعة تدفق الانترنيت ،شريحة جديدة","2022-04-18T15:10:00Z","0","1"
"980","نحيتولي عرض بيكس حرام عليكم وسرقتولي 500الف بالانترنت مكتيفيا","2022-04-18T14:16:00Z","0","1"
"981","هيا مليحة ","2022-04-18T14:44:00Z","0","2"
"982","ردولنا غير الانترنيت الله يرضى عليكم الواحد راه محتاجها في القراية مالكم","2022-04-18T02:57:00Z","0","1"
"983","كفاه نحبس متعودش تأكل في دراهم","2022-04-18T15:02:00Z","0","1"
"984"," مليحة كونيكسيون ومفيهاش ضرائب","2022-04-17T22:21:00Z","0","2"
"985","لل نحتاج سما رجعونا لل pixx و نبينا و صلينا عليه","2022-04-18T01:14:00Z","1","1"
"986","فلكسيت ميتلف فضتلي فخمس يام والله مزرية 💔💔🥺","2022-04-18T16:49:00Z","0","1"
"987","عرض بدون معنى","2022-04-18T17:14:00Z","0","1"
"988","درت عرض ميكس 1000 دج 15جيغا وخلاص حجم الانترنت في 8 ايام كيفاش نزيد حجم انترنت مكاش connect+","2022-04-18T09:49:00Z","0","1"
"989","عجبوني العروض تاع سما","2022-03-10T16:17:00Z","0","2"
"990","موبيليس والكل يتكلم أحسن شبكة بدون مجاملة","2022-03-10T20:12:00Z","0","2"
"991","الانترنت تاع موبيليس ولات ثقيلة رهج ؛ كين خلل عندكم ؟","2022-03-10T16:05:00Z","0","1"
"992","المشكل راه في 24ساعة","2022-03-10T15:35:00Z","0","1"
"993","فهمونا يرحم والديكم كنت غاية مع pixx رحتو جبتولنا هاذي سما البارح اكتيفيتها مي راهي تمشي في مواقع التواصل الاجتماعي فقط عييتونا وصاي","2022-04-10T22:15:00Z","0","1"
"994","الله يبارك موبيليس عائلة كاملا نخدموا موبيليس ووديرهنا معا تضامن العسكرية والله إلى رحمة ربي يحفظكم"," 2022-04-12T00:54:00Z","0","2"
"995","حتى تخدمولنا ريزو نكونيكتو غاية 😑😑","2022-04-10T15:41:00Z","0","1"
"996","النت ضعيفة جدا عندكم 5 جيقا في 15 يوم عمري ما خلصتهم","2022-04-10T15:25:00Z","0","1"
"997","Mobilis عندكم كونكسو ثقيلة","2022-04-10T15:24:00Z","0","1"
"998","35 جيقا كملت في 3 ايام واش من عرض تهدر عليه","2022-04-10T16:22:00Z","2","1"
"999","تسمى الشهر يطلعلك ب 3000دج هذي خدعة","2022-04-10T15:36:00Z","0","1"
"1000","تحيا موبليس زكارة في لي يقولك ريزو عيان ومكانش كونيكسو هذو اعداء نجاح","2022-04-10T16:04:00Z","1","2"
"1001"," نحن معكم في سراء وضراء mobilis لا تخيبو املنا 😍😍😍😍😍","2022-04-10T16:40:00Z","0","2"
"1002","كل احترام وتحيات لكم ومزيد من تألق ونجاح","2022-04-10T19:48:00Z","0","2"
"1003","شكرا جزاك الله خيرا دائما في حسن الخدمة","2022-04-10T19:20:00Z","0","2"
"1004","عجبني عرض تاعكم sama net 2000 فيه 90 جيغا مليح","2022-03-10T23:22:00Z","2","2"
"1005","صح رمضانكم 🌹","2022-04-17T10:36:29Z  ","0","2"
"1006","أواه خلونا في جيري هايلة بزاف","2020-03-04T11:17:29Z  ","1","2"
"1007","hay lhadra","2020-03-04T12:03:08Z ","0","2"
"1008","😍🔥 djezzy the best 🔥🔥","2020-03-04T12:49:59Z ","0","2"
"1009","Woooow ❤️🔥","2020-03-04T18:02:59Z ","0","2"
"1010","عرض موش مليح","2020-03-04T22:16:29Z ","0","2"
"1011","Bonne continuation @djezzy.dz","2020-03-04T18:06:11Z ","0","2"
"1012","@sy_samy ouiiiii😍","2020-03-04T18:09:49Z ","0","2"
"1013","@djezzy.dz ❤️❤️❤️","2020-03-04T18:11:37Z ","0","2"
"1014","@yasminebmi @yaramammo 🔥🔥","2020-03-04T18:13:58Z ","0","2"
"1015","صح فطورك عمتي موبيليس❤️","2022-04-20T18:18:36Z ","0","2"
"1016","Mobilis fort ❤❤❤❤","2020-03-04T18:29:54Z ","0","2"
"1017","@the_king.fe hayla maxi","2020-03-04T19:00:01Z ","0","2"
"1018","@lo.uz kifach ndir bach nachriha","2020-03-04T19:03:44Z ","0","2"
"1019","@the_king.fe sa9si elihah sahbi wla dir *720# o chof ask ya9lbohalk","2020-03-04T19:03:44Z","0","2"
"1020","@djawed.mitala ih dik kant bien bzafff","2020-03-04T19:03:44Z","0","2"
"1021","موبيليس صح رمضانكم","2022-04-19T19:03:44Z","0","2"
"1022","@b_onnie_i pendant un mois 😊","2020-03-04T19:03:44Z","0","2"
"1023","la prochaine fois ndiroulek plaça 😂","2020-03-04T19:03:44Z","0","2"
"1024","@una_efe mercii❤️","2020-03-04T19:03:44Z","0","2"
"1025","500da vers tous les réseaux","2020-03-04T19:03:44Z","0","2"
"1026"," oui c'est valable 30 jours 😊","2020-03-15T19:03:44Z","0","2"
"1027","Waaaaaaaaw ces bien","2020-03-17T19:03:44Z","0","2"
"1028"," lconixou🌐   kfifa","2020-03-18T19:03:44Z","0","2"
"1029","Vive mobilis 1000da 20go 4000da hadrra l tous les rèseaux hadrra illimité mn mobilis l mobilis👌🏻","2020-03-21T19:03:44Z","0","2"
"1030","اعجبني الاشهار مدروس بدقة شريحة جديدة بعروض جديدة 2022 ","2022-04-21T21:03:44Z","0","2"
"1031","Publicité hayela","2020-05-02T19:03:44Z","0","2"
"1032","👏🔥🔥🔥 20da +1gb","2020-05-10T19:03:44Z","0","2"
"1033","ما شاء الله ! 😉👍","2020-05-10T19:03:44Z","0","2"
"1034","Izzy baynaa😍","2020-05-12T19:03:44Z","0","2"
"1035","@tatifo_dz__19 💪💪","2020-05-13T19:03:44Z","0","2"
"1036","Wow 💓💓💓","2020-05-15T19:03:44Z","0","2"
"1037","Mliha had l'application bzaaf tsahel ❤️","2020-05-23T19:03:44Z","0","2"
"1038","@chah______ra Merci pour votre fidélité 😁","2020-05-24T19:03:44Z","0","2"
"1039","عجبتني 1Go باطل","2020-05-25T19:03:44Z","0","2"
"1040","بالتوفيق والنجاح الدائم موبيليس ربي يحفظكم روعة روعة روعة","2020-05-26T19:03:44Z","0","2"
"1041","Continuer bonne courage ❤️","2020-05-27T19:03:44Z","0","2"
"1042","أفضل شبكة وأفضل  عروض وأفضل تغطية على مستوى البلد","2020-05-29T19:03:44Z","0","2"
"1043","أفضل شبكة من ناحية تدفق الإنترنت  ","2020-05-28T19:03:44Z","0","2"
"1044","عروض مليح والريزو   في كامل لبلايص مليح","2020-06-01T19:03:44Z","0","2"
"1045","#isama 🔥🔥","2020-06-02T19:03:44Z","0","2"
"1046","أنا هدا وين راح نسييها مي فوووووور بزاف عحبتني والأنترنات نتعها طيارة ماعندي مانخير شكرا موبيليس","2020-06-03T19:03:44Z","0","2"
"1047","❤️merci mobilis pour cette offre","2020-04-06T19:03:44Z","0","2"
"1048","Lah lah 9elechtouna yeah","2020-06-07T19:03:44Z","0","2"
"1049"," lem9elcha te3 sama 😎","2020-06-09T19:03:44Z","0","2"
"1050","bravo 👌👌 continue comme ca","2020-06-10T19:03:44Z","0","2"
"1051","@ucancallme.sch khiyer w'ekhtar !  W'ila habit les 2 test9amlek 600da","2020-06-12T19:03:44Z","0","2"
"1052","Win nal9aha habit nechriha","2020-06-13T19:03:44Z","0","2"
"1053","الكنوكسيون راهي هايلا","2020-07-09T19:03:44Z","0","2"
"1054","Tu m'as fait heureuse mobilis  YouTube illimité pendant un mois Parce que pix est illimité merciiii","2020-07-20T19:03:44Z","0","2"
"1055","شكرا موبيليس ❤️❤️❤️❤️❤️","2020-07-07T19:03:44Z","0","2"
"1056","Youtube illimité + 5G cnx wla bla biha","2020-07-25T19:03:44Z","0","2"
"1057","Hadra batel avec sama ou youtuuube gratuit woow","2020-07-31T19:03:44Z","0","2"
"1058","@kareem.kc yeahhhhh mennnn","2020-08-10T19:03:44Z","0","2"
"1059","pas de panique elle est toujours dispo  vous pouvez choisir l'offre qui vous convient entre Youtube et Fb+Insta","2020-08-12T19:03:44Z","0","2"
"1060"," oh merci bcp","2020-08-24T19:03:44Z","0","2"
"1061","sahito mobilis cnx ta3kom khfifa bzff","2020-05-27T19:03:44Z","0","2"
"1062","rohat nachrihaaa f constantine galoli mazaal majabnahaach waktaah tjibohaa mobilis 😍","2020-08-10T19:03:44Z","0","2"
"1063","Oui hayla rani mdayratha ❤️","2020-11-13T19:03:44Z","0","2"
"1064","M3a #pix profity men 30 youm khelwy 👌😍","2020-12-10T19:03:44Z","1844","2"
"1065","Merci mobilis","2020-11-12T19:03:44Z","0","2"
"1066","ودرت واحدة  ودرت وحدة  ودرت وحدة راهي عجبتني مووووت ","2020-12-10T19:03:44Z","0","2"
"1067"," انا عندي جيزي هايلة بزاف ب 1500دج فالشهر فيها 40 جيڨا","2020-11-07T19:03:44Z","0","2"
"1068","اتشيوايوايوااا ","2020-12-25T19:03:44Z","0","2"
"1069","Dartha hayla ❤️ ms chritha 500da","2020-12-28T19:03:44Z","0","2"
"1070","شريتها ب 600 دج فيها وماكتيفيا وتانيت قالي خير رقم من الميكرو ❤️","2021-01-14T19:03:44Z","1","2"
"1071","مليحة لواحد يخدم بيها  فدار ","2021-04-30T19:03:44Z","0","2"
"1072","connexion thabel merciii bq","2021-05-27T19:03:44Z","0","2"
"1073","Sérieusement depuis que j'ai mobilis je suis plus en panne de cridi ni internet 💓💓💓 avant je galère mtn hamdoullah 🌹","2021-09-15T19:03:44Z","0","2"
"1074","Avec mobilis CONFORT, retrouvez la qualité, le prix et la vitesse dans une seule offre 😍","2021-09-30T19:03:44Z","125","2"
"1075","مع جازي ابقاو ديما متّصلين عبر مواقع التواصل الإجتماعي المفضّلة لديكم  ","2020-05-27T19:03:44Z","157","2"
"1076","Hayl ❤️","2021-03-12T19:03:44Z","0","2"
"1077","Cnx hayla","2021-05-27T19:03:44Z","0","2"
"1078","dok tchri dzayr kmla Djezzy 💓💓💓💓💓","2022-03-11T19:29:00Z","0","2"
"1079","أنا عجبني هاد العرض بزاف","2022-03-11T19:29:00Z","0","2"
"1080","هادي أول مرة نجرب موبيليس هايلة بزاف كي الريزو كي الكونيكسيو","2022-03-11T19:29:00Z","0","2"
"1081","عروض موبيليس في القمة بارك الله فيكم","2022-03-11T19:29:00Z","0","2"
"1082","خدمات موبيليس فووور يكونو معاك 24 ساعة","2022-03-11T19:29:00Z","0","2"
"1083","Le réseau de mobilis blida ça marche très bien","2022-03-11T19:29:00Z","0","2"
"1084","أحسن عرض في السوق الجزائري","2022-03-11T19:29:00Z","0","2"
"1085","هادي أول مرة نفرح بالعوض تاعكم شكرا موبيليس كفيتو و وفيتو","2022-03-11T19:29:00Z","0","2"
"1086","عجبتني سما كي تخلاص حجم الإنترنت يقعد الفيسبوك باطل","2022-03-11T19:29:00Z","0","2"
"1087","أحسن شريحة هي موبيليس ريزو و كونيكسيو خيرمنهم قاع و زيد يجوبوك على الإستفسارات تاعك😍","2022-03-11T19:29:00Z","0","2"
"1088","عرض أكثر من رائع خاصة في رمضان","2022-03-11T19:29:00Z","0","2"
"1089","موبيليس و الكل يتكلم و يكونيكتي 😍","2022-03-11T19:29:00Z","0","2"
"1090","كونيكسيون هايلة بزاف وفي هاد العرض مفهمتش وعلاش ما عجبتهمش","2022-03-11T19:29:00Z","0","2"
"1091","خاوتي عرض هايل متديروش على لي يقولو العكس","2022-03-11T19:29:00Z","0","2"
"1092","خاوتي ماتديروش عليهم الدزيريين ما يعجبهمش العجب","2022-03-11T19:29:00Z","0","2"
"1093","حبيت نشكركم موبيليس على هاد الخدمات برك سقمولنا شويا كونيكسي الله يحفظكم","2022-03-11T19:29:00Z","0","2"
"1094","عجبني هاد العرض بزاف ربي يوفقكم","2022-03-11T19:29:00Z","0","2"
"1095","ايييه لهنايا نتفاهمو موبيليس","2022-03-11T19:29:00Z","1","2"
"1096","C'est pourquoi J'adore cette opérateur téléphonique vraiment","2022-03-11T19:29:00Z","0","2"
"1097","Bonne continuation mobilis vraiment je vous tire un chapeau pour ce travail 😍","2022-03-11T19:29:00Z","0","2"
"1098","عرض سما روعة سييتو البارح و ماندمتش عليه","2022-03-11T19:29:00Z","0","2"
"1099","J'adore 😍😍","2019-12-20T17:31:43Z","0","2"
"1100","WOW! C'est vraiment incroyable","2019-12-21T17:31:43Z","0","2"
"1101","👏Djezzy toujour fidèle","2019-12-29T17:31:43Z","0","2"
"1102","شحال هايلة كي جازي تنقصلك 50% فالتعبئة الثانية 😍😍","2019-12-18T17:31:43Z","223","2"
"1103","مع HAYLA 😍 كونيكتي و ابقى دايمن على الإتّصال مع حبابك ","2020-01-22T17:31:43Z","583","2"
"1104","ديروها😍 غي 1000 احسن ❤️","2020-01-26T01:58:29Z","0","2"
"1105","تحيا موبيليس كونتر موبيليس جيزي","2020-01-17T21:08:38Z","0","2"
"1106"," العرض لي تلقاو فيه راحتكم من كل النواحي                                                                                                                                        ","2019-12-10T15:00:20Z","793","2"
"1107","سعر، جودة و إمتيازات رائعةDjezzy CONFORT 😎😍😉","2019-12-11T15:20:60Z","0","2"
"1108","Cet été l’offre HAYLA BEZZEF revient avec plus d’internet 😍 Et encore plus de crédit","2019-02-07T09:31:03Z","1113","2"
"1109","Feu 🔥 🔥 merci djezzy","2019-02-07T19:07:51Z","0","2"
"1110","مع جازي، ابقاو ديما على إتصال مع الناس لي عزاز عليكم ","2020-01-14T17:31:43Z","0","2"
"1111","الاشهار الوحيد لي نقعد نسناه ","2020-08-09T01:53:07Z","0","2"
"1112","هايل","2020-08-09T22:19:20Z","0","2"
"1113","الشبكة راهي هايلة خلال هذه الأيام","2020-03-15T23:48:40Z","0","2"
"1114","المودام مليح والانترنت  مليحة  الحمدالله يا ربي","2020-03-16T03:01:25Z","0","2"
"1115","شكرا موبيليس على المجهودات المبذولة","2020-03-22T17:31:43Z","0","2"
"1116","في دارنا كاين تدفق عالي بارك الله فيكم","2020-03-15T19:03:58Z","0","2"
"1117","Merci infiniment pour vos efforts l'équipe de mobilis","2020-03-16T17:42:50Z","0","2"
"1118","احسن شبكة في تدفق الإنترنت  في دزاير بالنسبة ليا","2020-03-15T19:41:11Z","0","2"
"1119","mobilis numéro 1 FL conixion ya3tikom saha ","2020-03-15T21:03:49Z","0","2"
"1120","فعل عرض فايسبوك ولا يوتيوب غير محدود في موبيليس  سيكون أفضل عرض على الإطلاق 🙏","2020-03-15T21:28:58Z","0","2"
"1121"," موبيليس خير من جيزي الانترنت طيارة  بوضع طروا جي و الكاتجي ","2020-03-16T08:06:12Z","0","2"
"1122","mobilis la meilleur bravo","2020-03-17T170:31:43Z","0","2"
"1123","merci  mobilis❤️ c'est gentil","2020-06-22T15:31:43Z","0","2"
"1124","عرض رائع مرسي موبيليس ❤️","2022-04-21T21:07:00Z","0","2"
"1125","مكالمات مع موبيليس غير محدودة","2022-04-21T22:24:00Z","0","2"
"1126","صح فطورك و سحورك عمتي موبيليس ❤️❣️🖤","2022-04-21T22:22:00Z","0","2"
"1127"," موبليس لموبليس باطل هادا عرض شباب","2022-04-21T21:46:00Z","0","2"
"1128","هذا احسن عرض بين كل المتعاملين 👍👍👍👍👍👍","2022-04-21T21:05:00Z","0","2"
"1129","موبليس موبليس روووووعة","2021-04-21T12:14:00Z","0","2"
"1130","merci mobilis C Gentil ♥️♥️","2022-04-22T02:23:00Z","0","2"
"1131","Mobilis connexion rétablie merci","2022-04-21T13:22:00Z","0","2"
"1132","Mobilis ان شاء الله تعالى فيها خير صح فطوركم","2022-04-21T11:12:00Z","1","2"
"1133","عروض سما ممتازة لكن الافضل لو تضيفو الواتساب مجان","2022-04-21T19:19:00Z","0","2"
"1134","دنيا قاع تشتكي واقيل غير انا لي راني راضية عليها 😂","2022-04-20T15:05:00Z","2","2"
"1135","مم انا   انا لي راني راضي عليها ","2022-04-21T01:16:43Z","0","2"
"1136","جيدة جدا....🤗رمضان مبارك","2022-04-20T15:17:00Z","0","2"
"1137","عند تحويل عرض سيما مشتلي كونكسيو ولهدرة .🤗","2022-04-21T15:35:00Z","0","2"
"1138","صح فطورك عمتي موبيليس ❤️❤️","2022-04-20T15:30:00Z","0","2"
"1139","كترولنا في عروض سما mix","2022-04-20T15:02:00Z","0","2"
"1140","موبيليس - صحا فطورك 🥰❤","2022-04-20T00:07:00Z","1","2"
"1141","موبيليس الاختيار الامثل ♥","2022-04-19T21:28:00Z","0","2"
"1142","موبيليس راكم  هايلين  أقعدو كيما هكدا","2022-04-19T21:16:00Z","0","2"
"1143","بالتوفيق والنجاح الدائم يا موبيليس","2022-04-20T03:45:00Z","1","2"
"1144","مبيليس ذباست😁🌹","2022-04-19T13:11:00Z","0","2"
"1145"," كنت مع جيزي سوفريت كي درت  موبيليس بش رجعتلي الحياة","2022-04-20T14:12:00Z","0","2"
"1146","افضل عرض من حيث المكالمات شكرا","2022-04-22T03:46:40Z","0","2"
"1147","الله يحفظكم ويسعدكم ان شاء الله موبليس فريق ♥","2022-04-18T23:25:00Z","0","2"
"1148","بارك الله فيكم. تطور ملحوظ ودمتم لنا.","2022-03-09T20:09:00Z","0","2"
"1149","اجمل عرض في موبيليس والله 🥰❤🌹","2022-03-09T19:52:00Z","0","2"
"1150","بالتوفيق موبليس","2022-03-10T10:30:00Z","0","2"
"1151","شعب مايعجباش العجب احمدو ربي","2022-03-09T19:14:00Z","2","2"
"1152","درتها قبل ماتحكو عليها 😂😂😂","2022-03-09T20:37:00Z","1","2"
"1153","موبيليس في طريق التحسن","2022-03-09T19:57:00Z","0","2"
"1154","وي موبيليس احسن شبكة فالعالم شكرا كاميليا على لمجهود يا ربي وترد عليا 😀😀","2022-03-09T22:07:00Z","0","2"
"1155","Je pense que 90 Go sont bons pour mon wifi de poche Sama Net","2022-03-10T12:25:00Z","0","2"
"1156","تحيا pixx","2022-03-13T23:23:00Z","1","2"
"1157","احسن عرض pixx","2022-03-09T19:14:00Z","0","2"
"1158","عروض الانترنت مليحة شكرا موبيليس ❤️","2022-03-09T21:57:00Z","0","2"
"1159","الله يبارك 👍👍👍","2022-03-09T17:33:00Z","0","2"
"1160","عرض جيد","2022-03-09T18:39:00Z","0","2"
"1161","حاجةمليحة اوفر شباب كون غير تكون صح 60 جيغا تتفرج بيها نتفلكس كاملة ويبقالك شويا صرف العب بيهم بابجي😂","2022-03-09T19:36:00Z","1","2"
"1162","Ya3tikom Sa7iito👏🤝","2022-03-09T22:24:00Z","0","2"
"1163","عروض أنترنت مليحة مقارنة مع الأسعار","2022-03-09T20:59:00Z","2","2"
"1164","تحيا منتوج بلادي","2022-03-09T20:11:00Z","0","2"
"1165","العروض هايلين","2022-03-09T20:34:00Z","0","2"
"1166","عرض جميل كنت أنتضره من زمن طويل شكرا موبليس 💖","2022-03-10T02:26:00Z","0","2"
"1167","تطور ملحوظ في الخدمات أرى انها فرصة جيدة جدا بالتوفيق و شكرا 🤗😍","2022-03-09T17:32:00Z","1","2"
"1168","درتها انا هايلة","2022-03-11T03:00:00Z","0","2"
"1169"," كونيكسيو خفيفة وبأسعار معقولة","2022-03-09T17:41:00Z","0","2"
"1170","و الله أنترنات قوية و كي طلعتو عدد جيكات عادت احسن","2022-03-09T17:29:00Z","0","2"
"1171","عروض الله يبارك تسما كي درتو عروض هادو راكم ساعدتونا","2022-03-09T19:47:00Z","0","2"
"1172","موبيليس الله يبارك تسقمت بزااف❤️ bravo","2022-03-09T18:03:00Z","0","2"
"1173","احسن عرض من أجمل شبكة في عالم بالتوفيق ♥","2022-03-09T17:15:00Z","0","2"
"1174","عروض مغرية","2022-03-09T17:04:00Z","0","2"
"1175","عرض جيد","2022-03-09T18:40:00Z","0","2"
"1176","اوموا نقصتو شوي حمد الله لي تفكرتو زوالي","2022-03-09T19:24:00Z","0","2"
"1177","En fin offre chbab nchlh dik 30g tched chwii Machi f nhahrha troo7🙄","2022-03-09T17:39:00Z","0","2"
"1178","مليح","2022-03-09T21:46:00Z","0","2"
